,Title,URL,IssueType,Labels
1411,Clarify table that shows how logging properties are transferred to system properties,https://github.com/spring-projects/spring-boot/issues/36854,Documentation,1
1412,Review Google AppEngine documentation,https://github.com/spring-projects/spring-boot/issues/36851,Documentation,1
1413,Rework Working with NoSQL Technologies to clarify which stores are supported by Spring Data,https://github.com/spring-projects/spring-boot/issues/36814,Documentation,1
1414,Clarify how nested directories are treated for configtree with wildcards,https://github.com/spring-projects/spring-boot/issues/36811,Documentation,1
1415,Clarify the effect of using `@EnableWebMvc`,https://github.com/spring-projects/spring-boot/issues/36798,Documentation,1
1416,Document defaults for spring.mvc.format.* and spring.webflux.format.* properties,https://github.com/spring-projects/spring-boot/issues/36794,Documentation,1
1417,Documentation describes how to opt in to using the path pattern parser but it's now the default,https://github.com/spring-projects/spring-boot/issues/36790,Documentation,1
1418,Document that scripts for database initialization are optional by default and how they can be made mandatory,https://github.com/spring-projects/spring-boot/issues/36784,Documentation,1
1419,Update documentation to align with Mockito 5 using the inline mock maker by default,https://github.com/spring-projects/spring-boot/issues/36769,Documentation,1
1420,Update expected size of the jar file in the first application getting started documentation,https://github.com/spring-projects/spring-boot/issues/36761,Documentation,1
1421,Document @DataR2dbcTest support,https://github.com/spring-projects/spring-boot/issues/36757,Documentation,1
1422,`@since` is missing from javadoc of values added to JavaVersion since its introduction,https://github.com/spring-projects/spring-boot/issues/36736,Documentation,1
1423,Add Javadoc since to new PemSslStoreBundle constructor,https://github.com/spring-projects/spring-boot/pull/36693,Documentation,1
1424,Update Paketo builder references in documentation,https://github.com/spring-projects/spring-boot/issues/36691,Documentation,1
1425,Document how to use Docker Compose integration when running tests,https://github.com/spring-projects/spring-boot/issues/36647,Documentation,1
1426,Update RestTemplateBuilder#defaultHeader javadoc to reference correct client-side HTTP request class,https://github.com/spring-projects/spring-boot/issues/36631,Documentation,1
1427,Document that server.forward-headers-strategy property defaults to native when running on Kubernetes,https://github.com/spring-projects/spring-boot/issues/36582,Documentation,1
1428,Documentation of spring.data.redis.url incorrectly states that it does not override spring.data.redis.user,https://github.com/spring-projects/spring-boot/issues/36493,Documentation,1
1429,Documentation of spring.redis.url incorrectly states that it does not override spring.redis.user,https://github.com/spring-projects/spring-boot/pull/36477,Documentation,1
1430,Documented Servlet container system requirements are out of date,https://github.com/spring-projects/spring-boot/issues/36356,Documentation,1
1431,Update the javadoc of ClientHttpRequestFactories to describe the ClientHttpRequestFactory implementations that it supports,https://github.com/spring-projects/spring-boot/issues/36269,Documentation,1
1432,"Polish formatting in ""Running Spring Batch Jobs on Startup""",https://github.com/spring-projects/spring-boot/issues/36234,Documentation,1
1433,Improve Kubernetes liveness and readiness probes customization documentation,https://github.com/spring-projects/spring-boot/issues/36220,Documentation,1
1434,Document auto-configuration of underlying HTTP client when using WebClient or RestTemplate,https://github.com/spring-projects/spring-boot/issues/36216,Documentation,1
1435,Polish Kafka Properties Docs,https://github.com/spring-projects/spring-boot/issues/36143,Documentation,1
1436,Fix typo in the Using R2DBC section of the reference documentation,https://github.com/spring-projects/spring-boot/issues/36140,Documentation,1
1437,Document observability auto-configuration for HTTP clients,https://github.com/spring-projects/spring-boot/issues/36132,Documentation,1
1438,Improve documentation for baggage propagation into MDC,https://github.com/spring-projects/spring-boot/issues/36113,Documentation,1
1439,Javadoc of RestTemplateBuilder.requestFactory(Function) links to deprecated ClientHttpRequestFactorySupplier,https://github.com/spring-projects/spring-boot/issues/36097,Documentation,1
1440,Javadoc of ConstructorBound and ConfigurationProperties links to deprecated ConstructorBinding annotation,https://github.com/spring-projects/spring-boot/issues/36095,Documentation,1
1441,Add Javadoc since to ImageReference.inTaglessForm(),https://github.com/spring-projects/spring-boot/issues/36055,Documentation,1
1442,Fix typo in docker compose service connections note,https://github.com/spring-projects/spring-boot/issues/36052,Documentation,1
1443,Remove @EnableBatchProcessing mentions in reference documentation for sliced tests and user configuration,https://github.com/spring-projects/spring-boot/issues/36004,Documentation,1
1444,Update description of spring-boot-starter-data-rest to clarify that it uses Spring MVC,https://github.com/spring-projects/spring-boot/issues/35911,Documentation,1
1445,Add @DynamicPropertySource to documented list of property source ordering,https://github.com/spring-projects/spring-boot/issues/35909,Documentation,1
1446,Fix typo in Docker Compose documentation,https://github.com/spring-projects/spring-boot/pull/35818,Documentation,1
1447,Move property notes up to external configuration section,https://github.com/spring-projects/spring-boot/issues/35769,Documentation,1
1448,Improve OAuth2 Client section of docs,https://github.com/spring-projects/spring-boot/issues/35767,Documentation,1
1449,Description of spring.data.mongodb.uri property incorrectly states that it overrides spring.data.mongodb.database,https://github.com/spring-projects/spring-boot/issues/35690,Documentation,1
1450,Fix error in SSL bundle documentation,https://github.com/spring-projects/spring-boot/pull/35665,Documentation,1
1451,Document how to add parameters to the JDBC URL created for a Docker Compose managed container,https://github.com/spring-projects/spring-boot/issues/35636,Documentation,1
1452,Documenting audience support in Oauth2 resource server ,https://github.com/spring-projects/spring-boot/issues/35634,Documentation,1
1453,Document audience support in OAuth2 resource server ,https://github.com/spring-projects/spring-boot/issues/35633,Documentation,1
1454,Description of `build-image` and `build-image-no-fork` Maven plugin goals is inconsistent,https://github.com/spring-projects/spring-boot/issues/35618,Documentation,1
1455,Some spring.docker.compose properties do not document their default values,https://github.com/spring-projects/spring-boot/issues/35598,Documentation,1
1456,Description of never value for spring.docker.compose.readiness.wait is incorrect,https://github.com/spring-projects/spring-boot/issues/35597,Documentation,1
1457,ServiceConnection Typo In `name` Documentation,https://github.com/spring-projects/spring-boot/issues/35594,Documentation,1
1458,Declare `@Testcontainers` before `@SpringBootTest` in documentation examples to ensure that Testcontainers is started before the application tries to use its containers,https://github.com/spring-projects/spring-boot/issues/35572,Documentation,1
1459,Remove references to Atomikos and Bitronix,https://github.com/spring-projects/spring-boot/pull/35562,Documentation,1
1460,Javadoc since version for ImageReference is wrong,https://github.com/spring-projects/spring-boot/pull/35459,Documentation,1
1461,Polish formatting of permitAll() endpoint security Kotlin example,https://github.com/spring-projects/spring-boot/issues/35457,Documentation,1
1462,Improve Kotlin Testcontainers samples,https://github.com/spring-projects/spring-boot/pull/35446,Documentation,1
1463,Improve documentation for including Docker Compose support,https://github.com/spring-projects/spring-boot/issues/35384,Documentation,1
1464,Wrong anchors in Maven plugin documentation,https://github.com/spring-projects/spring-boot/issues/35373,Documentation,1
1465,Formatting issue in the Maven plugin documentation,https://github.com/spring-projects/spring-boot/issues/35349,Documentation,1
1466,Clarify profile support when using AOT,https://github.com/spring-projects/spring-boot/issues/35321,Documentation,1
1467,Document audience support in OAuth2 resource server,https://github.com/spring-projects/spring-boot/pull/35286,Documentation,1
1468,Add reference to Tor Spring Boot Starter,https://github.com/spring-projects/spring-boot/issues/35272,Documentation,1
1469,Correct list of annotations that are equivalent to @SpringBootApplication,https://github.com/spring-projects/spring-boot/issues/35231,Documentation,1
1470,Harmonize references to application.yaml files in reference docs,https://github.com/spring-projects/spring-boot/issues/35130,Documentation,1
1471,Fix typo in testing docs,https://github.com/spring-projects/spring-boot/pull/35128,Documentation,1
1472,Add Kotlin samples to SSL bundle documentation,https://github.com/spring-projects/spring-boot/issues/35105,Documentation,1
1473,Improve documentation of tracing dependencies and configuration properties,https://github.com/spring-projects/spring-boot/issues/35040,Documentation,1
1474,Add missing containers configuration reference to code snippet,https://github.com/spring-projects/spring-boot/pull/35031,Documentation,1
1475,Document docker compose support,https://github.com/spring-projects/spring-boot/issues/35026,Documentation,1
1476,Move testcontainers documentation from howto to features,https://github.com/spring-projects/spring-boot/issues/35018,Documentation,1
1477,Use current Neo4j version in Testcontainers-based examples,https://github.com/spring-projects/spring-boot/issues/34941,Documentation,1
1478,BatchProperties has an outdated reference to JPA,https://github.com/spring-projects/spring-boot/issues/34937,Documentation,1
1479,Document Welcome Page support ordering,https://github.com/spring-projects/spring-boot/issues/34846,Documentation,1
1480,Document that optional dependencies are included by default in fat jars built with Maven,https://github.com/spring-projects/spring-boot/issues/34789,Documentation,1
1481,Document requirement for Maven 3.6.3 or later,https://github.com/spring-projects/spring-boot/pull/34759,Documentation,1
1482,Document support for Java 20,https://github.com/spring-projects/spring-boot/issues/34727,Documentation,1
1483,Typo in Batch documentation: content instead of context,https://github.com/spring-projects/spring-boot/issues/34707,Documentation,1
1484,Clarify conventions for custom error pages in WebFlux,https://github.com/spring-projects/spring-boot/issues/34706,Documentation,1
1485,Add documentation tip showing how to configure publishRegistry Maven properties from the command line,https://github.com/spring-projects/spring-boot/issues/34704,Documentation,1
1486,Clarify servlet container compatibility,https://github.com/spring-projects/spring-boot/pull/34697,Documentation,1
1487,Fix Javadoc in JobLauncherApplicationRunner,https://github.com/spring-projects/spring-boot/issues/34604,Documentation,1
1488,Update two references to old APIs,https://github.com/spring-projects/spring-boot/issues/34603,Documentation,1
1489,Document how to get socket location for image building configuration with podman,https://github.com/spring-projects/spring-boot/issues/34476,Documentation,1
1490,Document support for Gradle 8,https://github.com/spring-projects/spring-boot/issues/34463,Documentation,1
1491,Update Batch documentation,https://github.com/spring-projects/spring-boot/issues/34456,Documentation,1
1492,Add link to Failover starter,https://github.com/spring-projects/spring-boot/issues/34423,Documentation,1
1493,Fix typo in OpenTelemetry section,https://github.com/spring-projects/spring-boot/issues/34416,Documentation,1
1494,Fix typo in Encrypting Properties,https://github.com/spring-projects/spring-boot/issues/34415,Documentation,1
1495,Use plugins DSL consistently in Spring Boot Gradle Plugin docs,https://github.com/spring-projects/spring-boot/issues/34392,Documentation,1
1496,Updated documentation for @ConfigurationProperties bean naming rules,https://github.com/spring-projects/spring-boot/issues/34193,Documentation,1
1497,Document additional configuration that is required for spring.mvc.throw-exception-if-no-handler-found=true to be effective,https://github.com/spring-projects/spring-boot/issues/34191,Documentation,1
1498,Use Maven Central for release downloads in CLI installation documentation,https://github.com/spring-projects/spring-boot/issues/34162,Documentation,1
1499,Update Customizing Sanitization documentation as built-in key-based sanitization is no longer performed,https://github.com/spring-projects/spring-boot/issues/34074,Documentation,1
1500,Use plugins DSL consistently in Spring Boot Gradle Plugin docs ,https://github.com/spring-projects/spring-boot/issues/34048,Documentation,1
1501,Add Redis application properties example,https://github.com/spring-projects/spring-boot/issues/34042,Documentation,1
1502,"Restore ""Use Jedis Instead of Lettuce"" how-to documentation",https://github.com/spring-projects/spring-boot/issues/33996,Documentation,1
1503,Actuator section is missing from documentation overview,https://github.com/spring-projects/spring-boot/issues/33933,Documentation,1
1504,Add Javadoc since to OperationParameter.getAnnotation(),https://github.com/spring-projects/spring-boot/issues/33919,Documentation,1
1505,Fix typo in testing-native-application.adoc,https://github.com/spring-projects/spring-boot/pull/33896,Documentation,1
1506,"Replace ""via"" in documentation and use ""over"" or ""through"" instead",https://github.com/spring-projects/spring-boot/issues/33880,Documentation,1
1507,Fix typo in kotlin getting started documentation,https://github.com/spring-projects/spring-boot/issues/33869,Documentation,1
1508,Update com.gorylenko.gradle-git-properties version to 2.4.1 in doc,https://github.com/spring-projects/spring-boot/issues/33857,Documentation,1
1509,Description of spring-boot-starter-websocket does not make it clear that it's Servlet-specific,https://github.com/spring-projects/spring-boot/issues/33842,Documentation,1
1510,Fix 'the the' typos,https://github.com/spring-projects/spring-boot/issues/33756,Documentation,1
1511,Fix docs with repeated words.,https://github.com/spring-projects/spring-boot/pull/33749,Documentation,1
1512,Update HTTP 2 documentation for Java 17,https://github.com/spring-projects/spring-boot/issues/33734,Documentation,1
1513,Fix typo in getting started documentation,https://github.com/spring-projects/spring-boot/pull/33732,Documentation,1
1514,Fix typo in External Configuration documentation,https://github.com/spring-projects/spring-boot/issues/33728,Documentation,1
1515,Fix a typo in the ExitCodeGenerator documentation,https://github.com/spring-projects/spring-boot/issues/33726,Documentation,1
1516,Fix typo in javadoc of org.springframework.boot.web.server.LocalServerPort,https://github.com/spring-projects/spring-boot/issues/33724,Documentation,1
1517,Document that the jdk.util.jar.enableMultiRelease system property must be set to false when using JSPs with Boot 3.0 and java -jar,https://github.com/spring-projects/spring-boot/issues/33633,Documentation,1
1518,Update dockerfile samples to use Java 17,https://github.com/spring-projects/spring-boot/pull/33629,Documentation,1
1519,Improve gradle plugin tags documentation,https://github.com/spring-projects/spring-boot/issues/33617,Documentation,1
1520,Improve maven plugin tags documentation,https://github.com/spring-projects/spring-boot/issues/33616,Documentation,1
1521,Remove the run example,https://github.com/spring-projects/spring-boot/pull/33519,Documentation,1
1522,Fix typo in tomcat accesslog checkExists doc,https://github.com/spring-projects/spring-boot/issues/33512,Documentation,1
1523,Documented Java compiler level is wrong,https://github.com/spring-projects/spring-boot/pull/33505,Documentation,1
1524,Fix typo in documentation,https://github.com/spring-projects/spring-boot/pull/33453,Documentation,1
1525,Clarify @ConfigurationProperties bean naming rules in documentation,https://github.com/spring-projects/spring-boot/issues/33437,Documentation,1
1526,Update instead of replace environment in bootBuildImage documentation,https://github.com/spring-projects/spring-boot/pull/33424,Documentation,1
1527,Update the reference docs to document the need to declare the native-maven-plugin when using buildpacks to create a native image,https://github.com/spring-projects/spring-boot/issues/33422,Documentation,1
1528,Document that the shutdown endpoint is not intended for use when deploying a war to a servlet container,https://github.com/spring-projects/spring-boot/issues/33410,Documentation,1
1529,Reinstate GraphQL testing documentaion,https://github.com/spring-projects/spring-boot/issues/33407,Documentation,1
1530,Description of `NEVER` in Sanitize Sensitive Values isn't formatted correctly,https://github.com/spring-projects/spring-boot/issues/33398,Documentation,1
1531,Document observation for R2DBC,https://github.com/spring-projects/spring-boot/pull/33335,Documentation,1
1532,Align Tomcat multiple connectors example with recommendation to configure SSL declaratively,https://github.com/spring-projects/spring-boot/issues/33333,Documentation,1
1533,ConditionalOnClass not working for Bean methods on Java 8,https://github.com/spring-projects/spring-boot/issues/33328,Documentation,1
1534,Actuator document is misleading about k8s startup probe,https://github.com/spring-projects/spring-boot/issues/33327,Documentation,1
1535,Update documented for `@Timed` to reflect narrower support,https://github.com/spring-projects/spring-boot/issues/33282,Documentation,1
1536,Update reference documentation to replace mentions of tags providers and contributors with their Observation-based equivalents,https://github.com/spring-projects/spring-boot/issues/33281,Documentation,1
1537,Link to Micrometer's @Timed documentation,https://github.com/spring-projects/spring-boot/issues/33266,Documentation,1
1538,Clarify use of the `spring.cache.type` property with Hazelcast,https://github.com/spring-projects/spring-boot/issues/33258,Documentation,1
1539,Example git.commit.time in the Actuator API documentation is thousands of years in the future,https://github.com/spring-projects/spring-boot/issues/33256,Documentation,1
1540,Update Spring Security filter dispatcher types docs to reflect change in default value,https://github.com/spring-projects/spring-boot/pull/33252,Documentation,1
1541,Documentation for nested configuration properties in a native image uses `@NestedConfigurationProperty` too widely,https://github.com/spring-projects/spring-boot/issues/33239,Documentation,1
1542,Document that the `jar` task should not be disabled when building a native image,https://github.com/spring-projects/spring-boot/issues/33238,Documentation,1
1543,Document nesting configuration properties using records or Kotlin data classes and how and when to use @NestedConfigurationProperty,https://github.com/spring-projects/spring-boot/issues/33235,Documentation,1
1544,Links to Features describes sections that have moved elsewhere,https://github.com/spring-projects/spring-boot/issues/33214,Documentation,1
1545,Fix broken links in docs,https://github.com/spring-projects/spring-boot/pull/33209,Documentation,1
1546,Document the need for compilation with -parameters when targeting a native image,https://github.com/spring-projects/spring-boot/issues/33182,Documentation,1
1547,Remove outdated native image documentation,https://github.com/spring-projects/spring-boot/pull/33109,Documentation,1
1548,Fix kafka streams auto start description typo in reference docs,https://github.com/spring-projects/spring-boot/issues/33102,Documentation,1
1549,OAuth 2 configuration example uses unrecognized value for authorization grant type,https://github.com/spring-projects/spring-boot/issues/33069,Documentation,1
1550,Reference documentation refers to artemis-jms-server but artemis-jakarta-server should now be used instead,https://github.com/spring-projects/spring-boot/issues/33065,Documentation,1
1551,Remove legacy cookie processor documentation,https://github.com/spring-projects/spring-boot/issues/33021,Documentation,1
1552,Change references to Spring Cloud Sleuth for SpanContextSupplier to Micrometer Tracing,https://github.com/spring-projects/spring-boot/pull/32994,Documentation,1
1553,Remove Infinispan's Spring Boot Starter in README,https://github.com/spring-projects/spring-boot/pull/32974,Documentation,1
1554,Document how to observe JDBC project with Spring Boot and micrometer-observations,https://github.com/spring-projects/spring-boot/issues/32912,Documentation,1
1555,Remove mention of MetricsWebFilter from reference documentation,https://github.com/spring-projects/spring-boot/issues/32909,Documentation,1
1556,Consider reworking documentation around efficient deployment,https://github.com/spring-projects/spring-boot/issues/32905,Documentation,1
1557,Mention @RegisterReflectionForBinding in the docs,https://github.com/spring-projects/spring-boot/issues/32903,Documentation,1
1558,Remove note about Infinispan's Spring Boot Starter as it is not yet 3.0-compatible,https://github.com/spring-projects/spring-boot/issues/32896,Documentation,1
1559,Delete WebSecurityConfigurerAdapter from Javadoc in SpringBootWebSecurityConfiguration / SecurityProperties,https://github.com/spring-projects/spring-boot/issues/32879,Documentation,1
1560,Add documentation for micrometer observation,https://github.com/spring-projects/spring-boot/issues/32833,Documentation,1
1561,Fix typos in logging.adoc,https://github.com/spring-projects/spring-boot/issues/32821,Documentation,1
1562,"Harmonize code sample in the ""Type-safe Configuration Properties"" section",https://github.com/spring-projects/spring-boot/issues/32819,Documentation,1
1563,Update docs to final GraalVM 22.3,https://github.com/spring-projects/spring-boot/issues/32813,Documentation,1
1564,Update getting started documentation to use @SpringBootApplication,https://github.com/spring-projects/spring-boot/issues/32795,Documentation,1
1565,Update getting started with alternative gradle instructions,https://github.com/spring-projects/spring-boot/issues/32779,Documentation,1
1566,Check documentation version links,https://github.com/spring-projects/spring-boot/issues/32772,Documentation,1
1567,Add AOT section to Gradle Plugin,https://github.com/spring-projects/spring-boot/issues/32750,Documentation,1
1568,Switch Java version displayed in documentation,https://github.com/spring-projects/spring-boot/issues/32746,Documentation,1
1569,"Fix typo ""Elastixsearch""",https://github.com/spring-projects/spring-boot/pull/32656,Documentation,1
1570,Add Graal Native documentation,https://github.com/spring-projects/spring-boot/issues/32582,Documentation,1
1571,Add Javadoc since for UseMainMethod,https://github.com/spring-projects/spring-boot/pull/32568,Documentation,1
1572,Provide since and for removal information on @Deprecated APIs,https://github.com/spring-projects/spring-boot/issues/32549,Documentation,1
1573,Remove redundant @ExtendWith(SpringExtension.class) from MyJmxTests example,https://github.com/spring-projects/spring-boot/issues/32516,Documentation,1
1574,Document classpath* location for looking up GraphQL schemas across modules,https://github.com/spring-projects/spring-boot/issues/32471,Documentation,1
1575,Document support for JDK 19,https://github.com/spring-projects/spring-boot/issues/32403,Documentation,1
1576,Clarify documentation of config sub-directory from which external application properties are read,https://github.com/spring-projects/spring-boot/issues/32292,Documentation,1
1577,Remove out-of-date link from auto-configuration documentation,https://github.com/spring-projects/spring-boot/issues/32217,Documentation,1
1578,Clarify documentation on disabling web client request metrics,https://github.com/spring-projects/spring-boot/issues/32199,Documentation,1
1579,Kotlin sample is missing for constructor binding,https://github.com/spring-projects/spring-boot/issues/32197,Documentation,1
1580,Improve @ConditionalOnClass javadoc regarding use on @Bean methods,https://github.com/spring-projects/spring-boot/issues/32168,Documentation,1
1581,Review Git contribution documentation ,https://github.com/spring-projects/spring-boot/issues/32100,Documentation,1
1582,Documentation for Maven Plugin classifier has an unresolved external reference,https://github.com/spring-projects/spring-boot/issues/32044,Documentation,1
1583,Update Static Content reference documentation to reflect the DefaultServlet no longer being enabled by default,https://github.com/spring-projects/spring-boot/issues/32027,Documentation,1
1584,Example log output is out-of-date and inconsistent,https://github.com/spring-projects/spring-boot/issues/31988,Documentation,1
1585,Document that Undertow's record-request-start-time server option must be enabled for %D to work in access logging,https://github.com/spring-projects/spring-boot/issues/31977,Documentation,1
1586,Update documentation on using H2C to consider running behind a proxy that's performing TLS termination,https://github.com/spring-projects/spring-boot/issues/31975,Documentation,1
1587,Some properties in the Common Application Properties appendix have no description,https://github.com/spring-projects/spring-boot/issues/31972,Documentation,1
1588,Limit modules in the aggregated javadoc to those that we expect an application to depend upon,https://github.com/spring-projects/spring-boot/issues/31955,Documentation,1
1589,Fix links in documentations,https://github.com/spring-projects/spring-boot/issues/31952,Documentation,1
1590,External configuration documentation uses incorrect placeholder syntax,https://github.com/spring-projects/spring-boot/issues/31944,Documentation,1
1591, server.reactive.session.cookie properties are not listed in the application properties appendix,https://github.com/spring-projects/spring-boot/issues/31915,Documentation,1
1592,Remove documentation and metadata references to ConfigFileApplicationListener,https://github.com/spring-projects/spring-boot/issues/31902,Documentation,1
1593,Metadata for 'spring.beaninfo.ignore' has incorrect SourceType,https://github.com/spring-projects/spring-boot/issues/31900,Documentation,1
1594,server.reactive.session.cookie properties are not documented,https://github.com/spring-projects/spring-boot/issues/31896,Documentation,1
1595,Remove reference to nitrite-spring-boot-starter,https://github.com/spring-projects/spring-boot/issues/31894,Documentation,1
1596,Remove reference to Azure Application Insights,https://github.com/spring-projects/spring-boot/issues/31891,Documentation,1
1597,Fix typos in code and documentation,https://github.com/spring-projects/spring-boot/issues/31866,Documentation,1
1598,Clarify how docker image publishing registry is determined ,https://github.com/spring-projects/spring-boot/issues/31827,Documentation,1
1599,Fix deprecations in javadocs,https://github.com/spring-projects/spring-boot/pull/31713,Documentation,1
1600,Document management.tracing.enabled property,https://github.com/spring-projects/spring-boot/issues/31656,Documentation,1
1601,Remove Jolokia references from the documentation,https://github.com/spring-projects/spring-boot/pull/31549,Documentation,1
1602,"Fix typo in ""HTTP and WebSocket"" section of GraphQL documentation",https://github.com/spring-projects/spring-boot/pull/31518,Documentation,1
1603,Make SpringApplication Kotlin samples idiomatic,https://github.com/spring-projects/spring-boot/issues/31466,Documentation,1
1604,Harmonize Kotlin example,https://github.com/spring-projects/spring-boot/issues/31461,Documentation,1
1605,"Remove duplicate content from ""The Spring WebFlux Framework"" section",https://github.com/spring-projects/spring-boot/issues/31382,Documentation,1
1606,Document that property placeholders should use the canonical property name form,https://github.com/spring-projects/spring-boot/issues/31370,Documentation,1
1607,Fix typos in the reference documentation,https://github.com/spring-projects/spring-boot/issues/31367,Documentation,1
1608,Enable Links for the Javadoc of the Gradle Plugin,https://github.com/spring-projects/spring-boot/issues/31363,Documentation,1
1609,"Remove ""earlier in this chapter"" from places where content is now elsewhere in the documentation",https://github.com/spring-projects/spring-boot/issues/31361,Documentation,1
1610,Restore custom favicon documentation,https://github.com/spring-projects/spring-boot/issues/31359,Documentation,1
1611,Document that when using Lombok it must be configured to run before spring-boot-configuration-processor,https://github.com/spring-projects/spring-boot/issues/31357,Documentation,1
1612,Use Lambda-based API in Spring Security examples,https://github.com/spring-projects/spring-boot/issues/31355,Documentation,1
1613,Fix typo in name of imports file in javadoc of ImportCandidates.from,https://github.com/spring-projects/spring-boot/issues/31340,Documentation,1
1614,Update Dynatrace Micrometer registry documentation,https://github.com/spring-projects/spring-boot/issues/31339,Documentation,1
1615,"Typos in documentation (""spring-factories"" instead of ""spring.factories"") ",https://github.com/spring-projects/spring-boot/issues/31207,Documentation,1
1616,Typos in Documentation(spring.factories --> spring-factories),https://github.com/spring-projects/spring-boot/issues/31199,Documentation,1
1617,Fix Custom Layers Configuration section title in Maven plugin docs,https://github.com/spring-projects/spring-boot/issues/31181,Documentation,1
1618,Add link to 'Error Handling Spring Boot Starter',https://github.com/spring-projects/spring-boot/pull/31156,Documentation,1
1619,org.springframework.boot.actuate.autoconfigure.metrics.graphql has no package info,https://github.com/spring-projects/spring-boot/pull/31140,Documentation,1
1620,Extend documentation on Datadog metrics,https://github.com/spring-projects/spring-boot/issues/30997,Documentation,1
1621,Fix link to Upgrading From 1.x in multi-page documentation,https://github.com/spring-projects/spring-boot/issues/30995,Documentation,1
1622,Document ordering of Lombok and spring-boot-configuration-processor annotation processors,https://github.com/spring-projects/spring-boot/issues/30986,Documentation,1
1623,Document support for Java 18,https://github.com/spring-projects/spring-boot/issues/30782,Documentation,1
1624,Update doc samples to reflect AdoptOpenJDK move to the Eclipse Foundation,https://github.com/spring-projects/spring-boot/issues/30750,Documentation,1
1625,Fix incorrect link in kafka.adoc,https://github.com/spring-projects/spring-boot/issues/30740,Documentation,1
1626,Add documentation for micrometer-tracing,https://github.com/spring-projects/spring-boot/issues/30658,Documentation,1
1627,Move Jetty 9 specific exclusions to the correct dependency,https://github.com/spring-projects/spring-boot/issues/30584,Documentation,1
1628,"Add missing configuration metadata for ""management.endpoint.health.probes.add-additional-paths""",https://github.com/spring-projects/spring-boot/issues/30573,Documentation,1
1629,Update list of default internal proxies in Web Server howto,https://github.com/spring-projects/spring-boot/issues/30545,Documentation,1
1630,Polish documentation,https://github.com/spring-projects/spring-boot/issues/30528,Documentation,1
1631,Javadoc of org.springframework.boot.gradle.plugin.ResolveMainClassName.setClasspath(Object) is inaccurate,https://github.com/spring-projects/spring-boot/issues/30470,Documentation,1
1632,Document that @DefaultValue can be used on a record component,https://github.com/spring-projects/spring-boot/issues/30466,Documentation,1
1633,Remove redundant Javadoc,https://github.com/spring-projects/spring-boot/issues/30450,Documentation,1
1634,Fix references to JDK 1.8 in READMEs,https://github.com/spring-projects/spring-boot/pull/30447,Documentation,1
1635,Manual metadata has an outdated reference to spring.datasource.initialization-mode,https://github.com/spring-projects/spring-boot/issues/30435,Documentation,1
1636,Move JsonComponent documentation from Spring MVC to general Jackson section,https://github.com/spring-projects/spring-boot/issues/30405,Documentation,1
1637,Add Apache Kafka to the description of the Messaging section,https://github.com/spring-projects/spring-boot/issues/30394,Documentation,1
1638,Default value of spring.thymeleaf.reactive.media-types is not documented,https://github.com/spring-projects/spring-boot/issues/30388,Documentation,1
1639,Clarify type matching that is performed when using @MockBean and @SpyBean,https://github.com/spring-projects/spring-boot/issues/30383,Documentation,1
1640,Fix links to Spring Security Reference Guide in Accessing the H2 Console in a Secured Application,https://github.com/spring-projects/spring-boot/issues/30380,Documentation,1
1641,Document how to access the H2 Console in a secured web application,https://github.com/spring-projects/spring-boot/issues/30347,Documentation,1
1642,"Add Netty in ""Enable HTTP Response Compression"" ",https://github.com/spring-projects/spring-boot/issues/30345,Documentation,1
1643,Fix JsonSerializer example in reference guide,https://github.com/spring-projects/spring-boot/issues/30331,Documentation,1
1644,Update documentation about Spock to reflect Groovy 4.0 requirement,https://github.com/spring-projects/spring-boot/issues/30318,Documentation,1
1645,WebSockets section missing in reference guide,https://github.com/spring-projects/spring-boot/issues/30275,Documentation,1
1646,Add reference to Casdoor Spring Boot Starter,https://github.com/spring-projects/spring-boot/pull/30220,Documentation,1
1647,Document that the minimum supported version of Kotlin is now 1.6,https://github.com/spring-projects/spring-boot/issues/30197,Documentation,1
1648,Include default Dev Tools properties in the reference documentation,https://github.com/spring-projects/spring-boot/issues/30167,Documentation,1
1649,Document the WebSocket-related exclusions that are required to use Jetty 10,https://github.com/spring-projects/spring-boot/issues/30150,Documentation,1
1650,Anchor tag for Spring HATEOAS does not redirect properly,https://github.com/spring-projects/spring-boot/issues/30119,Documentation,1
1651,Add documentation for spring.profiles.include,https://github.com/spring-projects/spring-boot/issues/30116,Documentation,1
1652,Document when config data properties are invalid,https://github.com/spring-projects/spring-boot/issues/30115,Documentation,1
1653,Document the scalar types supported by MapBinder,https://github.com/spring-projects/spring-boot/issues/30112,Documentation,1
1654,Document how to rely on ServletContext with an embedded container setup,https://github.com/spring-projects/spring-boot/issues/30110,Documentation,1
1655,Clarify that build plugins or the CLI does not have an auto-compile feature,https://github.com/spring-projects/spring-boot/issues/30094,Documentation,1
1656,Document how to structure configurations so that @Bean methods are included in slice tests,https://github.com/spring-projects/spring-boot/issues/30092,Documentation,1
1657,Remove non-existent spring.data.cassandra.connection.connection-timeout property from the documentation,https://github.com/spring-projects/spring-boot/issues/30081,Documentation,1
1658,Clarify actuator security documentation,https://github.com/spring-projects/spring-boot/pull/30065,Documentation,1
1659,Document that generated passwords should not be used in production,https://github.com/spring-projects/spring-boot/issues/30062,Documentation,1
